time,INT_CO2,INT_REL_HD,MID_INT_TMP,SLR_RAD
2021-10-19 12:24:00+00:00,386.0,145.39852476269732,27.8,654.8258814357465
2021-10-19 12:25:00+00:00,383.0,110.26329133722281,46.29922377720548,182.9
2021-10-19 12:26:00+00:00,1351.8104313019649,,27.6,181.3
2021-10-19 12:26:16+00:00,383.0,144.83037134578493,53.929758204864676,370.824132435821
2021-10-19 12:27:00+00:00,383.0,,47.6973466871914,
2021-10-19 12:29:00+00:00,383.0,137.02922572885544,27.7,
2021-10-19 12:31:00+00:00,894.3991839942116,217.12285492235793,27.8,426.1916724729946
2021-10-19 12:31:56+00:00,382.0,31.6,27.7,393.89691099957935
2021-10-19 12:32:00+00:00,1239.2786084628628,,41.571389799922706,907.7193976619787
2021-10-19 12:32:21+00:00,383.0,10.630747958887778,41.383984083719945,565.1340899545419
2021-10-19 12:33:00+00:00,,162.49377931449257,27.6,180.9
2021-10-19 12:34:00+00:00,380.0,31.6,,179.3
2021-10-19 12:35:00+00:00,1210.2959614101317,141.4443099197444,27.6,179.3
2021-10-19 12:37:02+00:00,281.4507586664962,124.71702913204635,27.6,
2021-10-19 12:38:00+00:00,,,27.7,1099.324507315146
2021-10-19 12:39:00+00:00,,31.2,,451.4132351099957
2021-10-19 12:39:15+00:00,380.0,31.4,,422.1736384743731
2021-10-19 12:40:00+00:00,,,27.7,414.9552870365059
2021-10-19 12:42:00+00:00,382.0,30.9,27.9,472.96222686001175
2021-10-19 12:43:00+00:00,1139.6437842091646,158.84161035112254,65.95564629244622,
2021-10-19 12:44:00+00:00,380.0,143.14946634408807,47.81868886377247,177.0
2021-10-19 12:44:08+00:00,382.0,,51.63485561035274,178.2
2021-10-19 12:45:00+00:00,380.0,143.3801000984714,28.5,176.6
2021-10-19 12:47:20+00:00,,195.80634930801284,28.6,803.8162853653968
2021-10-19 12:47:38+00:00,1041.773481808511,138.20686079234187,,
2021-10-19 12:48:00+00:00,382.0,30.3,28.6,175.0
2021-10-19 12:49:00+00:00,382.0,30.6,28.5,384.32587772877946
2021-10-19 12:50:00+00:00,282.2238019524112,,43.40490954956694,425.2192809546228
2021-10-19 12:51:00+00:00,383.0,,28.2,49.2
2021-10-19 12:52:00+00:00,885.6361725481106,31.8,37.16478668207124,437.4182530982244
2021-10-19 12:53:00+00:00,,11.7910248274363,67.52137701119135,181.3
2021-10-19 12:54:34+00:00,1191.739270613104,32.4,27.7,
2021-10-19 12:55:00+00:00,960.7728595195568,131.02449814170492,27.6,50.8
2021-10-19 12:56:00+00:00,,32.7,44.11941723405715,441.4034189812692
2021-10-19 12:57:00+00:00,,33.0,27.4,
2021-10-19 12:58:00+00:00,,147.07359273554115,,171.5
2021-10-19 12:59:00+00:00,929.9040372032292,33.3,27.3,790.2762347176431
2021-10-19 13:00:00+00:00,382.0,159.0382887996674,45.195907016776985,181.7
2021-10-19 13:01:00+00:00,382.0,180.41816783564835,,607.2390034384674
2021-10-19 13:02:00+00:00,1227.638784367292,,27.0,1117.7281994801704
2021-10-19 13:03:00+00:00,391.0,176.97101559303005,34.415847594662594,476.1983965247624
2021-10-19 13:04:00+00:00,,150.37891879313912,1.010544340777722,
2021-10-19 13:05:00+00:00,404.0,34.2,40.98596012984381,84.0
2021-10-19 13:06:00+00:00,,139.29762676225897,,471.6961376424584
2021-10-19 13:08:00+00:00,994.2149595377408,33.7,,180.9
2021-10-19 13:09:00+00:00,407.0,182.97444143946527,28.1,186.8
2021-10-19 13:09:21+00:00,1154.8205552713907,,,180.1
2021-10-19 13:10:00+00:00,284.3025452113332,,,187.2
2021-10-19 13:11:00+00:00,410.0,131.5972946814736,53.821670610581435,966.1313020408686
2021-10-19 13:12:00+00:00,413.0,32.8,,
2021-10-19 13:13:00+00:00,1092.3951113194407,32.5,46.100511765818425,182.5
2021-10-19 13:14:00+00:00,,146.55653399308437,50.07342066545715,189.5
2021-10-19 13:16:00+00:00,,189.17785322894764,,1002.1771720243833
2021-10-19 13:17:00+00:00,1267.2829526231794,33.5,66.57977723657368,192.2
2021-10-19 13:18:00+00:00,,34.7,29.2,779.3199839111123
2021-10-19 13:19:41+00:00,1006.8950480773904,,51.22422517802753,188.3
2021-10-19 13:20:00+00:00,1282.0324225611205,36.4,28.3,905.6371112375411
2021-10-19 13:21:00+00:00,409.0,143.0006662563805,,185.6
2021-10-19 13:22:00+00:00,406.0,36.0,38.334258203114935,952.4985518237818
2021-10-19 13:23:00+00:00,878.3835674520737,,28.3,531.1181475511682
2021-10-19 13:23:35+00:00,416.0,174.68811406465952,28.5,655.3450491841722
2021-10-19 13:25:00+00:00,422.0,167.16141978044823,,452.02045856494567
2021-10-19 13:26:00+00:00,,5.823744698762848,43.6767937117032,197.3
2021-10-19 13:27:00+00:00,405.0,139.88458143676988,,193.8
2021-10-19 13:27:37+00:00,,36.9,,
2021-10-19 13:28:00+00:00,,36.1,28.1,
2021-10-19 13:29:00+00:00,872.0183924080708,36.6,,469.5826638569387
2021-10-19 13:32:00+00:00,1038.583305707086,136.82455756412577,46.739679071359056,
2021-10-19 13:32:27+00:00,415.0,110.86443492604013,28.2,81.3
2021-10-19 13:33:00+00:00,1074.906975632406,,42.743115265348386,1029.2524980635844
2021-10-19 13:34:37+00:00,1003.0412936613697,160.90676313207527,28.1,48.1
2021-10-19 13:35:00+00:00,405.0,109.70847329396602,45.41148507803094,906.6161776452036
2021-10-19 13:36:35+00:00,405.0,38.2,50.36350586146457,404.8922853516737
2021-10-19 13:36:40+00:00,872.4887318658793,,27.9,909.5956748623506
2021-10-19 13:37:00+00:00,,108.1883683486098,26.9,
2021-10-19 13:38:00+00:00,790.3249124084132,194.66240582681675,26.8,686.5789704481019
2021-10-19 13:39:00+00:00,401.0,124.72576269470608,56.31705695756713,901.2655661125184
2021-10-19 13:40:00+00:00,-9999.0,38.4,40.93096140184481,69.5
2021-10-19 13:41:00+00:00,1339.2368336863651,137.48194150389932,46.41834116760536,64.1
2021-10-19 13:42:00+00:00,399.0,38.4,45.58455405591048,760.0787157461966
2021-10-19 13:43:00+00:00,,38.6,49.77373862387131,963.1428858140724
2021-10-19 13:44:00+00:00,,38.8,44.29154453585649,73.5
2021-10-19 13:45:00+00:00,408.0,164.51021805285157,25.5,75.0
2021-10-19 13:46:00+00:00,411.0,38.9,,909.4922399623312
2021-10-19 13:47:00+00:00,,39.0,43.764149065277806,
2021-10-19 13:49:00+00:00,422.0,130.06350764368148,41.7502027648574,827.062778447952
2021-10-19 13:50:00+00:00,,38.8,25.6,452.07304375189455
2021-10-19 13:50:45+00:00,,39.0,42.089645155382954,-5.593982784531255
2021-10-19 13:51:00+00:00,1190.309570689134,,25.5,559.5003008426436
2021-10-19 13:53:00+00:00,,159.5613426242298,43.75262220271843,87.9
2021-10-19 13:55:00+00:00,1080.3693504292366,37.2,46.68944900858398,112.5
2021-10-19 13:56:00+00:00,405.0,,,64.1
2021-10-19 13:56:44+00:00,948.5923488861308,209.42867272228523,41.91537824762614,79.7
2021-10-19 13:56:49+00:00,411.0,153.19515390878513,58.894070867895,69.2
2021-10-19 13:57:00+00:00,407.0,,46.60409999054601,59.8
2021-10-19 13:58:00+00:00,,37.4,62.86772969764514,59.0
2021-10-19 13:59:00+00:00,408.0,,45.7071882453596,53.5
2021-10-19 14:00:00+00:00,409.0,108.48564929643516,25.5,49.6
2021-10-19 14:01:00+00:00,1196.967180216617,189.28880454674635,52.12092465512278,46.9
2021-10-19 14:02:00+00:00,281.2937584948121,112.50349650293694,,615.8434755045731
2021-10-19 14:03:00+00:00,397.0,155.90983340381015,,44.5
2021-10-19 14:04:00+00:00,1299.2820190061964,,,398.4278644941446
2021-10-19 14:05:00+00:00,288.2174179974549,114.47135991569687,52.49223834005409,43.4
2021-10-19 14:07:00+00:00,1226.657560670395,157.20655328752176,24.6,368.1285254016452
2021-10-19 14:07:59+00:00,402.0,133.62674709369855,40.97273422968836,-5.098650562378299
2021-10-19 14:08:00+00:00,398.0,39.0,2.693304282596193,908.9519899553368
2021-10-19 14:09:00+00:00,1058.2821886713048,,,478.5379656270295
2021-10-19 14:10:00+00:00,869.3295843531913,,54.10094532551132,
2021-10-19 14:11:00+00:00,403.0,39.3,46.92463559555617,
2021-10-19 14:13:00+00:00,400.0,158.18394323455493,46.63888636218426,902.5386369615796
2021-10-19 14:14:12+00:00,,38.8,24.2,56.7
2021-10-19 14:15:00+00:00,399.0,,,
2021-10-19 14:16:02+00:00,1019.66826654587,141.17547542497897,46.74430304846759,66.4
2021-10-19 14:17:26+00:00,789.879503636834,39.4,63.75251707813284,441.55054640662166
2021-10-19 14:18:00+00:00,427.0,196.50699582607112,63.605197250297635,
2021-10-19 14:20:00+00:00,404.0,,51.0464161023235,41.8
2021-10-19 14:21:00+00:00,1083.2776090352693,39.5,24.2,908.864154644398
2021-10-19 14:21:18+00:00,,,24.1,120.7
2021-10-19 14:21:29+00:00,1139.665033852136,203.47028708335924,,47.7
2021-10-19 14:23:28+00:00,821.0177066978672,,,37.9
2021-10-19 14:24:29+00:00,1264.2997365460951,186.29919005172684,49.159328885920154,
2021-10-19 14:25:00+00:00,403.0,40.2,24.0,550.6327223550542
2021-10-19 14:25:48+00:00,403.0,179.65001565021768,,555.0116404823879
2021-10-19 14:28:00+00:00,1038.489643300216,,23.7,421.5732524872007
2021-10-19 14:28:08+00:00,1123.6519974394523,40.5,51.4023136881774,39.1
2021-10-19 14:29:00+00:00,1154.7728550257002,40.7,,36.7
2021-10-19 14:30:00+00:00,,40.7,,
2021-10-19 14:30:20+00:00,946.9847071457954,201.0587415444561,23.9,36.7
2021-10-19 14:31:00+00:00,1376.073750395134,180.00522399921852,51.672454672112394,32.0
2021-10-19 14:32:00+00:00,409.0,41.3,64.09795305221695,30.9
2021-10-19 14:33:00+00:00,,140.05250246360137,60.76126388704883,627.5971520455048
2021-10-19 14:35:00+00:00,796.3339161251521,,23.2,
2021-10-19 14:35:31+00:00,,137.2534882096118,,30.9
2021-10-19 14:37:00+00:00,408.0,41.6,23.0,387.503465760464
2021-10-19 14:37:05+00:00,,41.6,47.508991141885254,75.0
2021-10-19 14:38:00+00:00,1117.5812859391722,192.4655966806081,23.0,1142.148869943925
2021-10-19 14:39:00+00:00,1114.3475634000465,41.8,23.0,62.5
2021-10-19 14:40:00+00:00,,152.8438778198054,23.0,
2021-10-19 14:41:00+00:00,410.0,42.1,47.882181836127145,53.5
2021-10-19 14:42:00+00:00,415.0,111.02637065344636,,50.8
2021-10-19 14:43:00+00:00,892.8336206855346,158.20491483316948,23.0,609.9445798131961
2021-10-19 14:44:00+00:00,1306.656436679664,119.6561822431819,36.055072047286934,511.7567019806848
2021-10-19 14:45:00+00:00,798.4329056510568,146.4292953503222,,868.8836359099353
2021-10-19 14:46:00+00:00,-9999.0,43.1,22.7,853.6242643771512
2021-10-19 14:47:00+00:00,413.0,43.3,51.728017239767034,1055.7904381813582
2021-10-19 14:49:00+00:00,1370.9363238385135,9.617047962519564,45.372829471922735,453.0092791944161
2021-10-19 14:50:00+00:00,288.71832638759736,44.0,62.629863334679804,
2021-10-19 14:50:02+00:00,875.5195564337149,43.3,,36.7
2021-10-19 14:51:00+00:00,,130.249242439688,41.34779640914487,35.9
2021-10-19 14:52:00+00:00,409.0,180.9126638005585,46.80528954411904,
2021-10-19 14:53:00+00:00,410.0,151.83713121155395,39.54977252408189,407.20250970749686
2021-10-19 14:54:00+00:00,412.0,,44.358842019763216,40.6
2021-10-19 14:55:00+00:00,413.0,44.8,46.298096885253166,43.8
2021-10-19 14:56:00+00:00,812.5510457136877,44.9,58.0521508285225,
2021-10-19 14:59:00+00:00,1252.6774044765612,,2.3132359979386967,370.8455883522833
2021-10-19 15:00:48+00:00,1037.28448849775,45.3,42.86638135890213,455.0471666744229
2021-10-19 15:01:00+00:00,420.0,45.6,22.2,86.7
2021-10-19 15:01:37+00:00,417.0,,22.2,54.7
2021-10-19 15:02:00+00:00,1135.1426427989009,5.363645674680663,22.2,472.0656540342497
2021-10-19 15:02:48+00:00,1262.0309123630157,45.4,22.2,901.740401376214
2021-10-19 15:05:00+00:00,,183.2304578924115,22.1,93.4
2021-10-19 15:05:57+00:00,876.4430010518054,,22.2,103.5
2021-10-19 15:06:02+00:00,1221.087658383049,180.90132243305385,63.0168730248554,
2021-10-19 15:07:00+00:00,426.0,,,
2021-10-19 15:08:00+00:00,426.0,47.2,22.0,1000.6981284308748
2021-10-19 15:10:00+00:00,422.0,,,
2021-10-19 15:10:04+00:00,,,49.270509403422935,83.2
2021-10-19 15:10:24+00:00,427.0,47.2,41.4950200336219,21.1
2021-10-19 15:11:00+00:00,424.0,193.63774117911913,43.81124524445311,25.0
2021-10-19 15:12:00+00:00,1046.5284400998669,,,420.42891632278
2021-10-19 15:13:00+00:00,427.0,46.9,53.434511702310786,
2021-10-19 15:14:00+00:00,425.0,137.06286343921093,22.4,917.464212525476
2021-10-19 15:15:00+00:00,,46.7,22.5,44.9
2021-10-19 15:16:00+00:00,421.0,160.98183680245668,56.800289323956264,43.8
2021-10-19 15:17:00+00:00,423.0,46.7,47.3446806059935,40.6
2021-10-19 15:18:00+00:00,427.0,47.1,22.5,39.5
2021-10-19 15:19:00+00:00,1046.455848329418,110.69506208314586,41.66129126495636,944.0398122563666
2021-10-19 15:21:00+00:00,,47.2,,
2021-10-19 15:22:00+00:00,,46.8,22.5,814.8306363945653
2021-10-19 15:22:19+00:00,1219.73074583772,7.964512881473384,48.66352925497519,37.9
2021-10-19 15:23:00+00:00,1207.6574354499965,144.4544426724612,47.66638893526417,411.6809084947868
2021-10-19 15:24:00+00:00,,127.5135730470114,32.49384031791478,485.8438474681649
2021-10-19 15:25:00+00:00,996.4718271130544,46.7,46.10277327351653,416.5162970238676
2021-10-19 15:26:00+00:00,1298.56545830423,46.7,22.6,
2021-10-19 15:27:00+00:00,423.0,138.35362970433957,,33.2
2021-10-19 15:28:00+00:00,967.0293224638864,157.32441190532367,22.7,-2.5204414382916296
2021-10-19 15:29:00+00:00,920.8563457168624,,22.7,
2021-10-19 15:30:00+00:00,428.0,46.5,,27.4
2021-10-19 15:31:00+00:00,288.34196284703216,46.9,,475.9531812148038
2021-10-19 15:32:00+00:00,1027.193773321971,135.6224444573374,,
2021-10-19 15:33:00+00:00,1234.9621511421644,132.23708229400452,42.238502938690864,68.0
2021-10-19 15:34:00+00:00,,150.91435198748144,22.7,70.7
2021-10-19 15:35:00+00:00,1229.3619059964287,,33.39654045547462,480.88118874673165
2021-10-19 15:36:00+00:00,1334.751474946097,,22.8,70.7
2021-10-19 15:37:00+00:00,425.0,46.4,60.23378120205321,70.7
2021-10-19 15:38:00+00:00,424.0,,47.20056788178667,941.6757325018976
2021-10-19 15:39:00+00:00,924.2755361479078,130.17482204196972,3.9910533638792636,1163.49214693188
2021-10-19 15:40:00+00:00,973.8956704983332,45.4,23.1,430.6716510095756
2021-10-19 15:41:00+00:00,425.0,201.6478445141331,41.26048685388331,65.3
2021-10-19 15:42:00+00:00,,132.65180938543935,45.42783579244791,63.7
2021-10-19 15:43:00+00:00,918.7544105950242,45.1,45.943454451579946,
2021-10-19 15:44:00+00:00,426.0,108.87736794810347,,60.6
2021-10-19 15:46:00+00:00,427.0,45.1,47.855692287305835,428.3397829310487
2021-10-19 15:47:00+00:00,1229.9078121703965,44.9,60.37374514076724,
2021-10-19 15:48:00+00:00,,132.64830724097948,23.5,57.8
2021-10-19 15:48:46+00:00,986.1046095395618,169.38787241588648,53.85290826459398,59.0
2021-10-19 15:49:00+00:00,1195.335469433943,45.0,23.5,
2021-10-19 15:51:00+00:00,1082.4881913476663,5.143587944105336,43.82040047713811,55.1
2021-10-19 15:52:00+00:00,423.0,44.7,23.4,53.9
2021-10-19 15:54:00+00:00,873.1348437585101,45.5,,831.9189501905296
2021-10-19 15:54:10+00:00,1054.4319473285495,44.9,23.4,385.94313938962375
2021-10-19 15:55:00+00:00,,45.4,53.07919854423811,-9.978067788714805
2021-10-19 15:56:00+00:00,417.0,45.2,23.2,
2021-10-19 15:57:57+00:00,428.0,45.3,64.29963041214889,49.6
2021-10-19 15:58:00+00:00,420.0,44.9,57.67923154565672,398.962025284035
2021-10-19 15:59:00+00:00,,154.46934041627642,,447.1185659220087
2021-10-19 16:00:00+00:00,794.1026428446851,144.70585111952755,45.901510892470164,1055.430252801133
2021-10-19 16:00:50+00:00,,130.36492348270295,49.56766937530187,52.4
2021-10-19 16:01:00+00:00,413.0,44.9,23.3,-5.994192007252431
2021-10-19 16:03:00+00:00,1200.4558488344217,44.3,23.3,53.5
2021-10-19 16:04:00+00:00,793.7910063772449,147.54417351903393,2.073661785891505,752.133489591489
2021-10-19 16:05:00+00:00,,,50.55728866306934,1108.9512949363225
2021-10-19 16:06:43+00:00,,206.87057904846816,36.83552064145457,53.9
2021-10-19 16:07:00+00:00,1174.8337374893906,45.0,23.3,99.2
2021-10-19 16:07:52+00:00,,45.0,50.33179704306606,100.4
2021-10-19 16:08:56+00:00,943.6688500624164,,48.889774434912425,525.7139330373697
2021-10-19 16:09:00+00:00,416.0,,52.65334281205824,539.8323893467541
2021-10-19 16:12:00+00:00,421.0,157.6949031728612,23.1,926.285659395443
2021-10-19 16:12:18+00:00,421.0,,23.2,111.4
2021-10-19 16:13:00+00:00,420.0,46.1,23.1,863.567709665555
2021-10-19 16:13:34+00:00,1028.9901844466897,,23.2,440.1152016665363
2021-10-19 16:14:00+00:00,,,48.56545438549709,
2021-10-19 16:15:00+00:00,,,,102.8
2021-10-19 16:16:00+00:00,1261.890032702264,45.7,63.61338753470805,
2021-10-19 16:17:00+00:00,,45.7,23.2,426.6814287161095
2021-10-19 16:19:00+00:00,1027.484067111643,213.2893246086725,52.06918752789994,441.2607626468903
2021-10-19 16:20:00+00:00,1049.8416981031353,128.6421908951011,23.1,89.9
2021-10-19 16:22:00+00:00,421.0,148.17208274286423,44.80931403456813,87.9
2021-10-19 16:23:00+00:00,421.0,106.00105569912414,42.87294476675283,901.361321976325
2021-10-19 16:24:00+00:00,425.0,46.5,52.79701539341055,
2021-10-19 16:25:00+00:00,,46.5,52.80393874060416,899.2910873859113
2021-10-19 16:25:29+00:00,1354.6355333352171,46.6,23.0,462.6119776378456
2021-10-19 16:25:46+00:00,,156.57125783520578,,89.1
2021-10-19 16:26:00+00:00,956.4621984527852,46.5,,77.8
2021-10-19 16:27:00+00:00,431.0,46.6,23.0,76.2
2021-10-19 16:28:00+00:00,1178.6667944770024,162.39235467144977,66.10052762401875,75.4
2021-10-19 16:29:00+00:00,1221.6292212501198,46.8,23.0,398.56371060341655
2021-10-19 16:30:00+00:00,1050.2049356419536,150.46613015284797,22.9,69.2
2021-10-19 16:32:16+00:00,,,22.8,374.7657211790557
2021-10-19 16:33:00+00:00,425.0,47.5,41.702861872921744,997.6644331082032
2021-10-19 16:34:00+00:00,423.0,47.5,22.7,61.7
2021-10-19 16:36:00+00:00,,47.8,22.6,381.9541426168776
2021-10-19 16:37:00+00:00,424.0,135.67347064143675,22.5,386.85272699766944
2021-10-19 16:38:00+00:00,787.6146586236611,13.316329229936493,22.5,369.9677355107117
2021-10-19 16:39:00+00:00,419.0,48.1,22.4,764.7699528949236
2021-10-19 16:40:00+00:00,419.0,,65.90618551715201,684.1177655262902
2021-10-19 16:41:00+00:00,,,,48.1
2021-10-19 16:42:00+00:00,280.7586191663724,149.89885192467125,,
2021-10-19 16:43:00+00:00,,48.3,44.20182139445197,908.6329360459284
2021-10-19 16:44:00+00:00,1143.2691012636385,48.4,50.26162435442454,
2021-10-19 16:45:00+00:00,1024.6728892303142,48.4,44.960431564123326,872.4430373579705
2021-10-19 16:46:00+00:00,426.0,48.4,22.3,396.8582571517276
2021-10-19 16:47:00+00:00,1255.1371314187536,48.6,22.3,382.3453465265716
2021-10-19 16:48:00+00:00,1047.8405269595337,48.6,,1165.7752912673363
2021-10-19 16:49:00+00:00,1144.0592369471306,117.02068664408483,38.84738585991616,35.9
2021-10-19 16:50:00+00:00,427.0,48.7,56.119297716386825,
2021-10-19 16:51:00+00:00,427.0,48.8,34.96846008276687,380.4259818679104
2021-10-19 16:52:00+00:00,1196.329416681894,49.0,39.60472359454408,
2021-10-19 16:53:00+00:00,1156.416762197014,156.85555673686895,43.46752612628022,31.6
2021-10-19 16:54:00+00:00,1129.0432723061251,151.4202777362032,,
2021-10-19 16:55:00+00:00,432.0,157.3806588592957,,709.4435202460824
2021-10-19 16:57:00+00:00,1005.0938164395006,49.9,22.1,381.7481746446648
2021-10-19 16:57:06+00:00,430.0,,49.834239183512004,1013.4428196981868
2021-10-19 16:58:00+00:00,429.0,50.1,,23.4
2021-10-19 17:00:00+00:00,1250.2802087084049,,21.9,424.9487296963907
2021-10-19 17:02:00+00:00,1068.1717312380188,171.23267797946198,21.9,901.6679392991508
2021-10-19 17:02:17+00:00,,50.3,44.59575836752223,
2021-10-19 17:04:00+00:00,1013.8116501020436,7.81873077772987,,
2021-10-19 17:05:00+00:00,1292.1790988898974,51.6,21.7,480.1907635039122
2021-10-19 17:05:44+00:00,1162.3864010444772,51.4,66.52524748209393,640.3401815207701
2021-10-19 17:05:52+00:00,,132.2997429878046,21.9,19.5
2021-10-19 17:06:00+00:00,432.0,52.1,41.37393518340522,13.3
2021-10-19 17:07:00+00:00,776.9448307788658,52.3,21.5,479.6784317128617
2021-10-19 17:08:00+00:00,1129.6375344790467,52.6,21.5,10.5
2021-10-19 17:09:00+00:00,433.0,53.0,21.3,-4.268711413945133
2021-10-19 17:10:00+00:00,,53.2,21.3,9.4
2021-10-19 17:11:00+00:00,1106.3283343793023,53.4,,
2021-10-19 17:12:00+00:00,1144.639249290046,164.5461042812782,,460.5607925940258
2021-10-19 17:13:00+00:00,437.0,,21.0,6.3
2021-10-19 17:14:00+00:00,,54.2,,5.9
2021-10-19 17:15:00+00:00,,54.4,20.9,5.1
2021-10-19 17:16:00+00:00,1150.8200552744272,197.70616207776106,42.20406720247814,
2021-10-19 17:17:00+00:00,286.9772427597997,157.4508894264196,20.8,
2021-10-19 17:18:00+00:00,,202.4344370069545,20.7,3.5
2021-10-19 17:19:00+00:00,934.669454320434,,20.6,522.7335429274812
2021-10-19 17:20:00+00:00,1165.027085274038,55.8,20.5,2.3
2021-10-19 17:21:00+00:00,1194.8447246951748,56.0,20.5,
2021-10-19 17:22:00+00:00,440.0,56.4,44.170311603834875,
2021-10-19 17:24:00+00:00,440.0,56.9,35.41486726121725,0.0
2021-10-19 17:25:00+00:00,1138.5565340737471,131.54590292422463,20.3,1164.048411298501
2021-10-19 17:25:41+00:00,1017.4505311981532,183.46354476182518,20.3,-9.723406885028592
2021-10-19 17:26:00+00:00,440.0,135.1501217683954,45.11499005088674,444.69989009818346
2021-10-19 17:27:00+00:00,1015.847081996758,56.4,43.083545815893174,0.0
2021-10-19 17:28:00+00:00,,56.3,20.4,697.920234497871
2021-10-19 17:29:00+00:00,443.0,152.26806919841044,41.872293395664464,836.5282809806763
2021-10-19 17:30:00+00:00,444.0,,20.6,0.0
2021-10-19 17:31:00+00:00,444.0,,20.6,0.0
2021-10-19 17:32:00+00:00,445.0,132.98412674026713,20.6,469.7140957295047
2021-10-19 17:33:00+00:00,1160.2544178389892,,41.58635509036537,413.4984814570644
2021-10-19 17:34:00+00:00,1259.3452221091284,191.3885278931773,20.6,
2021-10-19 17:35:00+00:00,444.0,56.5,,
2021-10-19 17:37:00+00:00,288.8368346647326,56.7,1.6118549974661454,825.8510427825456
2021-10-19 17:38:12+00:00,,110.58600524186144,20.6,0.0
2021-10-19 17:39:00+00:00,1217.7274756745692,195.26967715551677,20.6,743.664759572828
2021-10-19 17:40:00+00:00,988.691719209035,57.3,,0.0
2021-10-19 17:40:44+00:00,,56.8,20.6,410.2199924181432
2021-10-19 17:41:00+00:00,1019.0490830515176,,44.7077312222989,
2021-10-19 17:43:00+00:00,446.0,113.71422194827949,38.49742347638397,0.0
2021-10-19 17:44:00+00:00,,57.7,57.1393897046341,484.5672795788274
2021-10-19 17:45:00+00:00,,57.9,45.29631286832193,0.0
2021-10-19 17:45:10+00:00,445.0,,20.5,0.0
2021-10-19 17:47:00+00:00,449.0,,59.77539940722812,0.0
2021-10-19 17:48:00+00:00,938.230394855575,,40.68180893968242,
2021-10-19 17:49:00+00:00,929.0336661546676,58.7,61.215270720063074,
2021-10-19 17:50:00+00:00,1349.3454448608454,58.7,56.66797739765781,0.0
2021-10-19 17:51:00+00:00,1009.7359118679306,58.9,35.53272410863072,0.0
2021-10-19 17:52:00+00:00,878.5831418114681,59.0,,391.1387636613316
2021-10-19 17:53:00+00:00,451.0,59.2,20.2,
2021-10-19 17:54:00+00:00,451.0,158.03646277369978,20.2,
2021-10-19 17:55:00+00:00,1297.1337311253596,,47.43497152229623,0.0
2021-10-19 17:56:00+00:00,280.3240032725367,,,464.8961284147523
2021-10-19 17:57:00+00:00,1104.211834228187,59.7,38.98610674238581,-4.431450113918652
2021-10-19 17:59:00+00:00,,144.19966543453396,20.0,416.0555699719943
2021-10-19 18:00:00+00:00,450.0,60.3,51.68675830198935,398.7674893363944
2021-10-19 18:01:00+00:00,988.2347771639064,60.3,20.0,0.0
2021-10-19 18:02:00+00:00,453.0,133.98730832499146,20.0,367.3230283399421
2021-10-19 18:02:09+00:00,1020.6410549823956,152.58800186360568,50.34271396769479,0.0
2021-10-19 18:03:00+00:00,455.0,,46.42605479719632,
2021-10-19 18:04:00+00:00,454.0,114.82005401996528,49.74478137171889,715.3992812839546
2021-10-19 18:05:00+00:00,454.0,189.22825301874383,19.9,0.0
2021-10-19 18:06:00+00:00,1181.7678476515664,118.95893145126664,,818.1197997594167
2021-10-19 18:07:00+00:00,455.0,106.9308405844307,42.45668060072434,0.0
2021-10-19 18:08:00+00:00,,138.3137279288568,59.20699368727048,0.0
2021-10-19 18:09:00+00:00,894.7627946574344,128.98034599563437,20.1,0.0
2021-10-19 18:10:00+00:00,285.46425761487154,150.55745240085363,62.39840110211675,0.0
2021-10-19 18:11:00+00:00,1186.3920451649765,60.3,,0.0
2021-10-19 18:12:00+00:00,456.0,60.6,54.740941348596486,
2021-10-19 18:13:00+00:00,,148.43209403469652,20.3,-3.035422427540928
2021-10-19 18:15:00+00:00,459.0,60.0,,692.6771648867332
2021-10-19 18:16:00+00:00,878.6480281049193,60.0,20.4,391.9377676517263
2021-10-19 18:18:00+00:00,457.0,168.40588309690145,61.999260644653035,619.3765578469843
2021-10-19 18:18:05+00:00,459.0,141.25619182622313,20.4,0.0
2021-10-19 18:19:00+00:00,876.5391419510626,,,442.37387611827774
2021-10-19 18:19:06+00:00,1088.3439257532525,,,
2021-10-19 18:20:00+00:00,459.0,,42.25432724344988,453.6977204452618
2021-10-19 18:21:00+00:00,1111.243075788676,214.4450369050355,20.5,
2021-10-19 18:22:00+00:00,,,55.5831877409624,0.0
2021-10-19 18:23:00+00:00,458.0,60.5,20.5,610.5384670936601
2021-10-19 18:24:00+00:00,459.0,60.5,53.53918241786726,
2021-10-19 18:25:00+00:00,1155.9953146213716,60.5,66.17116492347577,
2021-10-19 18:26:00+00:00,457.0,,38.19240037202021,482.903920498862
2021-10-19 18:27:00+00:00,1105.5883405856202,,47.95709078861857,443.9355444019688
2021-10-19 18:28:00+00:00,1180.3104659739925,60.7,20.5,974.7645462301508
2021-10-19 18:29:00+00:00,1326.11018177881,,38.730397952084786,418.5308078625433
2021-10-19 18:30:00+00:00,967.2175191827996,133.52287605683546,,0.0
2021-10-19 18:31:00+00:00,1360.3313323461691,109.62747832110996,56.80043730547691,1000.2329415059488
2021-10-19 18:32:00+00:00,459.0,105.56290179669043,,0.0
2021-10-19 18:33:00+00:00,1113.3322665530534,204.10468893616584,20.5,804.2797838065745
